"","home_team","away_team","averagewinpb"
"676","MIA","TOR",0.62186306413664
"677","MIA","UTA",0.636356573383214
"678","MIA","UTAH",0.57775
"679","MIA","WAS",0.620153237750316
"680","MIA","WSH",0.590542857142857
"681","MIL","ATL",0.574923366377586
"682","MIL","BKN",0.547603174603174
"683","MIL","BOS",0.633184257499845
"684","MIL","BRK",0.618051910018874
"685","MIL","CHA",0.545107142857143
"686","MIL","CHI",0.605419288429271
"687","MIL","CHO",0.612083419970014
"688","MIL","CLE",0.62482345687525
"689","MIL","DAL",0.571380450013205
"690","MIL","DEN",0.62058377103397
"691","MIL","DET",0.597156609455238
"692","MIL","GS",0.496083333333333
"693","MIL","GSW",0.586854161369632
"694","MIL","HOU",0.549441092948121
"695","MIL","IND",0.60575404243794
"696","MIL","LAC",0.63400332628995
"697","MIL","LAL",0.613928608690704
"698","MIL","MEM",0.54049411386414
"699","MIL","MIA",0.564751815514606
"700","MIL","MIN",0.649041487998605
"701","MIL","NO",0.52125
"702","MIL","NOP",0.599317450685485
"703","MIL","NY",0.5553125
"704","MIL","NYK",0.594392778009774
"705","MIL","OKC",0.597808021205823
"706","MIL","ORL",0.565239609242362
"707","MIL","PHI",0.629609670917596
"708","MIL","PHO",0.60794405453966
"709","MIL","PHX",0.5415
"710","MIL","POR",0.607526506674188
"711","MIL","SA",0.5225
"712","MIL","SAC",0.561472795791205
"713","MIL","SAS",0.572822597247336
"714","MIL","TOR",0.628237767390898
"715","MIL","UTA",0.639726617578321
"716","MIL","UTAH",0.597083333333333
"717","MIL","WAS",0.613845425961283
"718","MIL","WSH",0.550958333333333
"719","MIN","ATL",0.578226438137401
"720","MIN","BKN",0.593333333333333
"721","MIN","BOS",0.64234869169306
"722","MIN","BRK",0.63649869567667
"723","MIN","CHA",0.54675
"724","MIN","CHI",0.612294152120133
"725","MIN","CHO",0.650528234728477
"726","MIN","CLE",0.582888324877488
"727","MIN","DAL",0.549717939466313
"728","MIN","DEN",0.611611863874043
"729","MIN","DET",0.636421755538409
"730","MIN","GS",0.587241071428572
"731","MIN","GSW",0.630338396506705
"732","MIN","HOU",0.58597213010666
"733","MIN","IND",0.576804149605018
"734","MIN","LAC",0.589381014791758
"735","MIN","LAL",0.66713402093625
"736","MIN","MCH",0.51
"737","MIN","MEM",0.622290560003479
"738","MIN","MIA",0.605110135016787
"739","MIN","MIL",0.649041487998606
"740","MIN","NO",0.584125
"741","MIN","NOP",0.632444238800621
"742","MIN","NY",0.538375
"743","MIN","NYK",0.596271606070332
"744","MIN","OKC",0.58507125699023
"745","MIN","ORL",0.541078156686767
"746","MIN","PHI",0.585807356629252
"747","MIN","PHO",0.586795854231603
"748","MIN","PHX",0.59075
"749","MIN","POR",0.599652737927132
"750","MIN","SA",0.566216666666667
"751","MIN","SAC",0.585264695699149
"752","MIN","SAS",0.612293255037211
"753","MIN","TOR",0.593668404769351
"754","MIN","UTA",0.636870346423947
"755","MIN","UTAH",0.619166666666667
"756","MIN","WAS",0.681362466132666
"757","MIN","WSH",0.592083333333333
"758","NO","ATL",0.546261904761905
"759","NO","BKN",0.6042
"760","NO","BOS",0.557125
"761","NO","CHA",0.575975
"762","NO","CHI",0.576541666666667
"763","NO","CLE",0.639933333333333
"764","NO","DAL",0.54125
"765","NO","DEN",0.55205
"766","NO","DET",0.5905
"767","NO","GS",0.626325396825397
"768","NO","HOU",0.584776785714285
"769","NO","IND",0.587666666666667
"770","NO","LAC",0.575479166666667
"771","NO","LAL",0.6035
"772","NO","MEM",0.597
"773","NO","MIA",0.473458333333333
"774","NO","MIL",0.52125
"775","NO","MIN",0.584125
"776","NO","NY",0.5655
"777","NO","OKC",0.562416666666667
"778","NO","ORL",0.584166666666667
"779","NO","PHI",0.579
"780","NO","PHX",0.575
"781","NO","POR",0.583375
"782","NO","SA",0.578465277777778
"783","NO","SAC",0.580345238095238
"784","NO","TOR",0.548033333333333
"785","NO","UTAH",0.553791666666667
"786","NO","WSH",0.505333333333333
"787","NOP","ATL",0.586806900506097
"788","NOP","BOS",0.644201142786813
"789","NOP","BRK",0.584586669930247
"790","NOP","CHI",0.619320758332569
"791","NOP","CHO",0.660929459505605
"792","NOP","CLE",0.635541660120611
"793","NOP","DAL",0.627245604892466
"794","NOP","DEN",0.649043275919159
"795","NOP","DET",0.630326343886854
"796","NOP","GSW",0.602335670321753
"797","NOP","HOU",0.605231382002049
"798","NOP","IND",0.637744738827225
"799","NOP","LAC",0.587909262315911
"800","NOP","LAL",0.619091301033709
"801","NOP","MEM",0.632688551118453
"802","NOP","MIA",0.66270191104086
"803","NOP","MIL",0.599317450685485
"804","NOP","MIN",0.63244423880062
"805","NOP","NYK",0.599607800712942
"806","NOP","OKC",0.60316488149473
"807","NOP","ORL",0.612119655344443
"808","NOP","PHI",0.628694191238863
"809","NOP","PHO",0.620862634362356
"810","NOP","POR",0.637693810391545
"811","NOP","SAC",0.627072294337488
"812","NOP","SAS",0.628763493004014
"813","NOP","TOR",0.640102231460846
"814","NOP","UTA",0.622463232735051
"815","NOP","WAS",0.63821688674829
"816","NY","ATL",0.581471428571429
"817","NY","BKN",0.570991071428571
"818","NY","BOS",0.5521
"819","NY","CHA",0.608483333333333
"820","NY","CHI",0.6089375
"821","NY","CLE",0.581866071428571
"822","NY","DAL",0.5396
"823","NY","DEN",0.494
"824","NY","DET",0.539133928571429
"825","NY","GS",0.550875
"826","NY","HOU",0.531666666666667
"827","NY","IND",0.58855
"828","NY","LAC",0.5924
"829","NY","LAL",0.503366666666667
"830","NY","MEM",0.539125
"831","NY","MIA",0.516166666666667
"832","NY","MIL",0.5553125
"833","NY","MIN",0.538375
"834","NY","NO",0.5655
"835","NY","OKC",0.474125
"836","NY","ORL",0.582333333333333
"837","NY","PHI",0.527166666666667
"838","NY","PHX",0.5214
"839","NY","POR",0.610708333333333
"840","NY","SA",0.613166666666667
"841","NY","SAC",0.591375
"842","NY","TOR",0.564821428571429
"843","NY","UTAH",0.512
"844","NY","WSH",0.570090277777778
"845","NYK","ATL",0.648229685552886
"846","NYK","BOS",0.619557449153443
"847","NYK","BRK",0.645671310428695
"848","NYK","CHI",0.644921665248013
"849","NYK","CHO",0.646091328361783
"850","NYK","CLE",0.644607532807795
"851","NYK","DAL",0.60428808555598
"852","NYK","DEN",0.573760330288379
"853","NYK","DET",0.607647207485779
"854","NYK","GSW",0.61114849961895
"855","NYK","HOU",0.542760973038842
"856","NYK","IND",0.598172579131716
"857","NYK","LAC",0.621081006792942
"858","NYK","LAL",0.584672805806281
"859","NYK","MEM",0.587817893603548
"860","NYK","MIA",0.594613949102435
"861","NYK","MIL",0.594392778009774
"862","NYK","MIN",0.596271606070332
"863","NYK","NOP",0.599607800712942
"864","NYK","OKC",0.55916051884253
"865","NYK","ORL",0.645869866666269
"866","NYK","PHI",0.596389269085354
"867","NYK","PHO",0.644414208086755
"868","NYK","POR",0.663360765340302
"869","NYK","SAC",0.646962559499932
"870","NYK","SAS",0.605371355398079
"871","NYK","TOR",0.63122385574358
"872","NYK","UTA",0.588605684338928
"873","NYK","WAS",0.646840995240539
"874","OKC","ADL",0.49
"875","OKC","ATL",0.554811668882786
"876","OKC","BKN",0.627
"877","OKC","BOS",0.566214420416009
"878","OKC","BRK",0.607466256808079
"879","OKC","CHA",0.432125
"880","OKC","CHI",0.584010941314391
"881","OKC","CHO",0.568549674942462
"882","OKC","CLE",0.627778630486389
"883","OKC","DAL",0.595937821847376
"884","OKC","DEN",0.61288547485739
"885","OKC","DET",0.584103366080244
"886","OKC","GS",0.604416666666667
"887","OKC","GSW",0.633135008860445
"888","OKC","HOU",0.551603950038231
"889","OKC","IND",0.59902331960063
"890","OKC","LAC",0.586987446960337
"891","OKC","LAL",0.614972404362662
"892","OKC","MEM",0.607670221996923
"893","OKC","MIA",0.60419225550679
"894","OKC","MIL",0.597808021205823
"895","OKC","MIN",0.585071256990231
"896","OKC","MRC",0.49
"897","OKC","NO",0.562416666666667
"898","OKC","NOP",0.60316488149473
"899","OKC","NY",0.474125
"900","OKC","NYK",0.55916051884253
"901","OKC","NZL",0.51
"902","OKC","ORL",0.617611376671366
"903","OKC","PHI",0.61806345307552
"904","OKC","PHO",0.549568289114682
"905","OKC","PHX",0.4852
"906","OKC","POR",0.634821113733809
"907","OKC","SA",0.556185714285714
"908","OKC","SAC",0.646683282472956
"909","OKC","SAS",0.626683170747421
"910","OKC","TOR",0.606958678764655
"911","OKC","UTA",0.618824465696577
"912","OKC","UTAH",0.613785714285714
"913","OKC","WAS",0.664588650024514
"914","OKC","WSH",0.63685
"915","ORL","ATL",0.623394898253023
"916","ORL","BKN",0.579976190476191
"917","ORL","BOS",0.572295862955526
"918","ORL","BRK",0.625494790966144
"919","ORL","CHA",0.534638888888889
"920","ORL","CHI",0.649883573928367
"921","ORL","CHO",0.600521159657416
"922","ORL","CLE",0.628088954497897
"923","ORL","DAL",0.60720185688391
"924","ORL","DEN",0.607875092753289
"925","ORL","DET",0.606350517548749
"926","ORL","FLMG",0.846
"927","ORL","GS",0.45925
"928","ORL","GSW",0.595424360128453
"929","ORL","HOU",0.61441633397457
"930","ORL","IND",0.577921387019513
"931","ORL","LAC",0.615480647171173
"932","ORL","LAL",0.624653955649434
"933","ORL","MEM",0.612215014063752
"934","ORL","MIA",0.567156762841303
"935","ORL","MIL",0.565239609242361
"936","ORL","MIN",0.541078156686767
"937","ORL","NO",0.584166666666667
"938","ORL","NOP",0.612119655344442
"939","ORL","NY",0.582333333333333
"940","ORL","NYK",0.645869866666269
"941","ORL","OKC",0.617611376671365
"942","ORL","PHI",0.595652207201774
"943","ORL","PHO",0.585196455109342
"944","ORL","PHX",0.622
"945","ORL","POR",0.599866797152523
"946","ORL","SA",0.540583333333334
"947","ORL","SAC",0.608092776109433
"948","ORL","SAS",0.662611788143462
"949","ORL","TOR",0.549364035139312
"950","ORL","UTA",0.579288517286986
"951","ORL","UTAH",0.5425
"952","ORL","WAS",0.584324310207801
"953","ORL","WSH",0.552607142857143
"954","PHI","ATL",0.571620725669321
"955","PHI","BKN",0.576875
"956","PHI","BOS",0.576389070344937
"957","PHI","BRK",0.635482819182542
"958","PHI","CHA",0.563288888888889
"959","PHI","CHI",0.579979040159921
"960","PHI","CHO",0.622529532734649
"961","PHI","CLE",0.591524671213203
"962","PHI","DAL",0.607960155857175
"963","PHI","DEN",0.623796899119157
"964","PHI","DET",0.576328906633319
"965","PHI","GS",0.581166666666666
"966","PHI","GSW",0.621525461751807
"967","PHI","GUA",0.51
"968","PHI","HOU",0.592272896910924
"969","PHI","IND",0.617752292514938
"970","PHI","LAC",0.606341355964107
"971","PHI","LAL",0.578430300165032
"972","PHI","MEL",0.49
"973","PHI","MEM",0.615616456424826
"974","PHI","MIA",0.61331047813149
"975","PHI","MIL",0.629609670917596
"976","PHI","MIN",0.585807356629252
"977","PHI","NO",0.579
"978","PHI","NOP",0.628694191238863
"979","PHI","NY",0.527166666666667
"980","PHI","NYK",0.596389269085354
"981","PHI","OKC",0.61806345307552
"982","PHI","ORL",0.595652207201774
"983","PHI","PHO",0.569023408217767
"984","PHI","PHX",0.524291666666667
"985","PHI","POR",0.597513955590876
"986","PHI","SA",0.59825
"987","PHI","SAC",0.62878074559113
"988","PHI","SAS",0.610163730843668
"989","PHI","TOR",0.607568155470618
"990","PHI","UTA",0.63459968369455
"991","PHI","UTAH",0.539
"992","PHI","WAS",0.607567160107385
"993","PHI","WSH",0.543452380952381
"994","PHO","ATL",0.610556868182995
"995","PHO","BOS",0.569210300185882
"996","PHO","BRK",0.624683430726998
"997","PHO","CHI",0.63917086322751
"998","PHO","CHO",0.634353592073829
"999","PHO","CLE",0.582308724704466
"1000","PHO","DAL",0.625171940344569
"1001","PHO","DEN",0.610717804568532
"1002","PHO","DET",0.588683944518713
"1003","PHO","GSW",0.646554392231469
"1004","PHO","HOU",0.619425961525611
"1005","PHO","IND",0.597107442672857
"1006","PHO","LAC",0.589521276348063
"1007","PHO","LAL",0.675758036687676
"1008","PHO","MEM",0.628127784688782
"1009","PHO","MIA",0.635575050865616
"1010","PHO","MIL",0.60794405453966
"1011","PHO","MIN",0.586795854231602
"1012","PHO","NOP",0.620862634362356
"1013","PHO","NYK",0.644414208086755
"1014","PHO","OKC",0.549568289114682
"1015","PHO","ORL",0.585196455109342
"1016","PHO","PHI",0.569023408217767
"1017","PHO","POR",0.633145328888521
"1018","PHO","SAC",0.606596042231227
"1019","PHO","SAS",0.580936491632775
"1020","PHO","TOR",0.585670161559655
"1021","PHO","UTA",0.623300860262908
"1022","PHO","WAS",0.583321337624908
"1023","PHX","ADL",0.509
"1024","PHX","ATL",0.569333333333333
"1025","PHX","BKN",0.567375
"1026","PHX","BOS",0.52925
"1027","PHX","CHA",0.61575
"1028","PHX","CHI",0.549333333333333
"1029","PHX","CLE",0.636083333333334
"1030","PHX","DAL",0.5893
"1031","PHX","DEN",0.566666666666667
"1032","PHX","DET",0.435166666666666
"1033","PHX","GS",0.5814375
"1034","PHX","HOU",0.620702380952381
"1035","PHX","IND",0.6042
"1036","PHX","LAC",0.564088888888889
"1037","PHX","LAL",0.614035714285714
"1038","PHX","MEM",0.532875
"1039","PHX","MIA",0.638933333333333
"1040","PHX","MIL",0.5415
"1041","PHX","MIN",0.59075
"1042","PHX","NO",0.575
"1043","PHX","NY",0.5214
"1044","PHX","NZL",0.49
"1045","PHX","OKC",0.4852
"1046","PHX","ORL",0.622
"1047","PHX","PHI",0.524291666666666
"1048","PHX","POR",0.579214285714286
"1049","PHX","SA",0.6464
"1050","PHX","SAC",0.5481875
"1051","PHX","TOR",0.556375
"1052","PHX","UTAH",0.561225
"1053","PHX","WSH",0.49025
"1054","POR","ATL",0.619840481960597
"1055","POR","BKN",0.56625
"1056","POR","BOS",0.614645369671078
"1057","POR","BRK",0.623409864402159
"1058","POR","CHA",0.574333333333333
"1059","POR","CHI",0.629020926529334
"1060","POR","CHO",0.609455745679382
"1061","POR","CLE",0.575157943223886
"1062","POR","DAL",0.605855602713682
"1063","POR","DEN",0.602432692678223
"1064","POR","DET",0.65574376140984
"1065","POR","GS",0.512979166666667
"1066","POR","GSW",0.613223404714759
"1067","POR","HOU",0.600406858256816
"1068","POR","IND",0.635184963408913
"1069","POR","LAC",0.577392144212325
"1070","POR","LAL",0.575530669747839
"1071","POR","MCH",0.51
"1072","POR","MEM",0.583993949675384
"1073","POR","MIA",0.629485323111776
"1074","POR","MIL",0.607526506674188
"1075","POR","MIN",0.599652737927132
"1076","POR","MRC",0.509
"1077","POR","NO",0.583375
"1078","POR","NOP",0.637693810391545
"1079","POR","NY",0.610708333333333
"1080","POR","NYK",0.663360765340302
"1081","POR","OKC",0.634821113733808
"1082","POR","ORL",0.599866797152523
"1083","POR","PHI",0.597513955590877
"1084","POR","PHO",0.633145328888521
"1085","POR","PHX",0.579214285714286
"1086","POR","SA",0.608571428571429
"1087","POR","SAC",0.578885234440777
"1088","POR","SAS",0.637231593924314
"1089","POR","TOR",0.599601729569947
"1090","POR","UTA",0.61657036155158
"1091","POR","UTAH",0.5854375
"1092","POR","WAS",0.636171415160464
"1093","POR","WSH",0.6125
"1094","SA","ATL",0.586233333333333
"1095","SA","BKN",0.534041666666667
"1096","SA","BOS",0.565875
"1097","SA","CHA",0.5675
"1098","SA","CHI",0.531666666666667
"1099","SA","CLE",0.53305
"1100","SA","DAL",0.5846
"1101","SA","DEN",0.6229
"1102","SA","DET",0.502166666666667
"1103","SA","GS",0.597090277777778
"1104","SA","HOU",0.524118055555555
"1105","SA","IND",0.5767
"1106","SA","LAC",0.6002
"1107","SA","LAL",0.5687
"1108","SA","MEM",0.559366071428572
"1109","SA","MIA",0.591325
"1110","SA","MIL",0.5225
"1111","SA","MIN",0.566216666666666
"1112","SA","NO",0.578465277777778
"1113","SA","NY",0.613166666666667
"1114","SA","OKC",0.556185714285715
"1115","SA","ORL",0.540583333333333
"1116","SA","PHI",0.59825
"1117","SA","PHX",0.6464
"1118","SA","POR",0.608571428571429
"1119","SA","SAC",0.567071428571429
"1120","SA","TOR",0.5394
"1121","SA","UTAH",0.576880952380952
"1122","SA","WSH",0.577
"1123","SAC","ATL",0.617778031284312
"1124","SAC","BKN",0.546375
"1125","SAC","BOS",0.572697092020395
"1126","SAC","BRK",0.597752416978047
"1127","SAC","CHA",0.60125
"1128","SAC","CHI",0.614103347078142
"1129","SAC","CHO",0.651155615374661
"1130","SAC","CLE",0.607574564164518
"1131","SAC","DAL",0.600672766240891
"1132","SAC","DEN",0.59596523230263
"1133","SAC","DET",0.631970829085307
"1134","SAC","GS",0.568875
"1135","SAC","GSW",0.598120160400135
"1136","SAC","HOU",0.598779514023848
"1137","SAC","IND",0.56504837406636
"1138","SAC","LAC",0.619396543960913
"1139","SAC","LAL",0.588531548594413
"1140","SAC","MCH",0.49
"1141","SAC","MEL",0.51
"1142","SAC","MEM",0.604869236084537
"1143","SAC","MIA",0.607362757141233
"1144","SAC","MIL",0.561472795791205
"1145","SAC","MIN",0.585264695699149
"1146","SAC","NO",0.580345238095238
"1147","SAC","NOP",0.627072294337488
"1148","SAC","NY",0.591375
"1149","SAC","NYK",0.646962559499932
"1150","SAC","OKC",0.646683282472956
"1151","SAC","ORL",0.608092776109434
"1152","SAC","PHI",0.62878074559113
"1153","SAC","PHO",0.606596042231228
"1154","SAC","PHX",0.5481875
"1155","SAC","POR",0.578885234440777
"1156","SAC","SA",0.567071428571428
"1157","SAC","SAS",0.61444874939695
"1158","SAC","TOR",0.60880057057609
"1159","SAC","UTA",0.611877239788608
"1160","SAC","UTAH",0.558916666666667
"1161","SAC","WAS",0.63906654504169
"1162","SAC","WSH",0.5415
"1163","SAS","ATL",0.590341028667528
"1164","SAS","BOS",0.640353453228705
"1165","SAS","BRK",0.592275064162916
"1166","SAS","CHI",0.615975454316836
"1167","SAS","CHO",0.627071776226545
"1168","SAS","CLE",0.594320673541828
"1169","SAS","DAL",0.638888276280346
"1170","SAS","DEN",0.650548146773207
"1171","SAS","DET",0.601841470473974
"1172","SAS","GSW",0.640503494016732
"1173","SAS","HOU",0.627780700067308
"1174","SAS","IND",0.645252733965104
"1175","SAS","LAC",0.621769551834671
"1176","SAS","LAL",0.617617665666317
"1177","SAS","MEM",0.608541379808391
"1178","SAS","MIA",0.622897809340116
"1179","SAS","MIL",0.572822597247336
"1180","SAS","MIN",0.612293255037211
"1181","SAS","NOP",0.628763493004014
"1182","SAS","NYK",0.605371355398079
"1183","SAS","OKC",0.626683170747421
"1184","SAS","ORL",0.662611788143462
"1185","SAS","PHI",0.610163730843669
"1186","SAS","PHO",0.580936491632775
"1187","SAS","POR",0.637231593924314
"1188","SAS","SAC",0.61444874939695
"1189","SAS","TOR",0.625165155327949
"1190","SAS","UTA",0.620776218571333
"1191","SAS","WAS",0.620994728288287
"1192","TOR","ATL",0.551636759681769
"1193","TOR","BKN",0.541981818181818
"1194","TOR","BOS",0.568308367340013
"1195","TOR","BRK",0.575019340845578
"1196","TOR","CHA",0.604276785714286
"1197","TOR","CHI",0.550304583944648
"1198","TOR","CHO",0.621552846999538
"1199","TOR","CLE",0.591018415802415
"1200","TOR","DAL",0.671647255238866
"1201","TOR","DEN",0.639748474419221
"1202","TOR","DET",0.592849822725154
"1203","TOR","GS",0.5648
"1204","TOR","GSW",0.583035191838762
"1205","TOR","HOU",0.563037222804812
"1206","TOR","IND",0.622685508208227
"1207","TOR","LAC",0.621058039052847
"1208","TOR","LAL",0.609177636844918
"1209","TOR","MEL",0.51
"1210","TOR","MEM",0.594271669790086
"1211","TOR","MIA",0.62186306413664
"1212","TOR","MIL",0.628237767390898
"1213","TOR","MIN",0.593668404769351
"1214","TOR","NO",0.548033333333333
"1215","TOR","NOP",0.640102231460846
"1216","TOR","NY",0.564821428571428
"1217","TOR","NYK",0.63122385574358
"1218","TOR","OKC",0.606958678764656
"1219","TOR","ORL",0.549364035139311
"1220","TOR","PHI",0.607568155470617
"1221","TOR","PHO",0.585670161559656
"1222","TOR","PHX",0.556375
"1223","TOR","POR",0.599601729569947
"1224","TOR","SA",0.5394
"1225","TOR","SAC",0.60880057057609
"1226","TOR","SAS",0.625165155327949
"1227","TOR","UTA",0.660836203374012
"1228","TOR","UTAH",0.638033333333333
"1229","TOR","WAS",0.619770495726014
"1230","TOR","WSH",0.595039682539682
"1231","USA","WORLD",0.49
"1232","UTA","ATL",0.638159947148066
"1233","UTA","BOS",0.669709481302252
"1234","UTA","BRK",0.622877210675144
"1235","UTA","CHI",0.600826494300126
"1236","UTA","CHO",0.674684626580641
"1237","UTA","CLE",0.63617284395116
"1238","UTA","DAL",0.623000522514461
"1239","UTA","DEN",0.59572704024583
"1240","UTA","DET",0.619040981775688
"1241","UTA","GSW",0.599853317017694
"1242","UTA","HOU",0.629800334233279
"1243","UTA","IND",0.628809293087238
"1244","UTA","LAC",0.630684741486753
"1245","UTA","LAL",0.588373397445719
"1246","UTA","MEM",0.581484283552103
"1247","UTA","MIA",0.636356573383214
"1248","UTA","MIL",0.639726617578321
"1249","UTA","MIN",0.636870346423947
"1250","UTA","NOP",0.62246323273505
"1251","UTA","NYK",0.588605684338929
"1252","UTA","OKC",0.618824465696577
"1253","UTA","ORL",0.579288517286985
"1254","UTA","PHI",0.634599683694551
"1255","UTA","PHO",0.623300860262908
"1256","UTA","POR",0.61657036155158
"1257","UTA","SAC",0.611877239788608
"1258","UTA","SAS",0.620776218571333
"1259","UTA","TOR",0.660836203374012
"1260","UTA","WAS",0.636150950477429
"1261","UTAH","ADL",0.5
"1262","UTAH","ATL",0.597333333333333
"1263","UTAH","BKN",0.609916666666667
"1264","UTAH","BOS",0.599166666666667
"1265","UTAH","CHA",0.628333333333334
"1266","UTAH","CHI",0.571833333333333
"1267","UTAH","CLE",0.5065
"1268","UTAH","DAL",0.578677272727273
"1269","UTAH","DEN",0.557948412698413
"1270","UTAH","DET",0.5925
"1271","UTAH","GS",0.5114375
"1272","UTAH","HOU",0.621223776223776
"1273","UTAH","IND",0.612833333333333
"1274","UTAH","LAC",0.555916666666667
"1275","UTAH","LAL",0.541395833333333
"1276","UTAH","MEM",0.577066666666667
"1277","UTAH","MIA",0.57775
"1278","UTAH","MIL",0.597083333333333
"1279","UTAH","MIN",0.619166666666667
"1280","UTAH","NO",0.553791666666666
"1281","UTAH","NY",0.512
"1282","UTAH","OKC",0.613785714285714
"1283","UTAH","ORL",0.5425
"1284","UTAH","PERTH",0.51
"1285","UTAH","PHI",0.539
"1286","UTAH","PHX",0.561225
"1287","UTAH","POR",0.5854375
"1288","UTAH","SA",0.576880952380952
"1289","UTAH","SAC",0.558916666666667
"1290","UTAH","TOR",0.638033333333333
"1291","UTAH","WSH",0.616833333333333
"1292","WAS","ATL",0.627712436851254
"1293","WAS","BOS",0.631890063173503
"1294","WAS","BRK",0.650276498977468
"1295","WAS","CHI",0.615751334127718
"1296","WAS","CHO",0.651906722864307
"1297","WAS","CLE",0.653867126244481
"1298","WAS","DAL",0.536081254420326
"1299","WAS","DEN",0.61060591695717
"1300","WAS","DET",0.642051319301557
"1301","WAS","GSW",0.615225680861361
"1302","WAS","HOU",0.627478023578936
"1303","WAS","IND",0.620792128455392
"1304","WAS","LAC",0.618236281760432
"1305","WAS","LAL",0.627968337045519
"1306","WAS","MEM",0.601216726338569
"1307","WAS","MIA",0.620153237750316
"1308","WAS","MIL",0.613845425961283
"1309","WAS","MIN",0.681362466132666
"1310","WAS","NOP",0.63821688674829
"1311","WAS","NYK",0.646840995240539
"1312","WAS","OKC",0.664588650024514
"1313","WAS","ORL",0.584324310207801
"1314","WAS","PHI",0.607567160107386
"1315","WAS","PHO",0.583321337624909
"1316","WAS","POR",0.636171415160464
"1317","WAS","SAC",0.63906654504169
"1318","WAS","SAS",0.620994728288287
"1319","WAS","TOR",0.619770495726014
"1320","WAS","UTA",0.636150950477429
"1321","WSH","ATL",0.599303571428571
"1322","WSH","BKN",0.600642857142857
"1323","WSH","BOS",0.59225
"1324","WSH","CHA",0.565333333333333
"1325","WSH","CHI",0.583696428571429
"1326","WSH","CLE",0.611666666666667
"1327","WSH","DAL",0.5075
"1328","WSH","DEN",0.57205
"1329","WSH","DET",0.565416666666667
"1330","WSH","GS",0.541366666666667
"1331","WSH","GUA",0.51
"1332","WSH","HOU",0.541666666666667
"1333","WSH","IND",0.5309
"1334","WSH","LAC",0.543583333333334
"1335","WSH","LAL",0.58275
"1336","WSH","MEM",0.543416666666667
"1337","WSH","MIA",0.590542857142857
"1338","WSH","MIL",0.550958333333334
"1339","WSH","MIN",0.592083333333334
"1340","WSH","NO",0.505333333333334
"1341","WSH","NY",0.570090277777778
"1342","WSH","OKC",0.63685
"1343","WSH","ORL",0.552607142857143
"1344","WSH","PHI",0.543452380952381
"1345","WSH","PHX",0.49025
"1346","WSH","POR",0.6125
"1347","WSH","SA",0.577
"1348","WSH","SAC",0.5415
"1349","WSH","TOR",0.595039682539683
"1350","WSH","UTAH",0.616833333333333
